Index,closing_prices,predicted_prices
0,65.01905059814453,64.05107116699219
1,64.56916046142578,64.44406127929688
2,65.33621215820312,64.43860626220703
3,65.66563415527344,64.77333068847656
4,65.46650695800781,65.20860290527344
5,64.70437622070312,65.31038665771484
6,64.41426849365234,64.85467529296875
7,64.35772705078125,64.37145233154297
8,65.48616790771484,64.12638092041016
9,64.97481536865234,64.69046020507812
10,65.84756469726562,64.83019256591797
11,65.7025146484375,65.24797821044922
12,64.94284057617188,65.41472625732422
13,63.78491592407227,64.97535705566406
14,64.34789276123047,63.98445510864258
15,65.29194641113281,63.730125427246094
16,66.55313110351562,64.30614471435547
17,65.62138366699219,65.42711639404297
18,66.00489807128906,65.50604248046875
19,66.56788635253906,65.49495697021484
20,66.73751831054688,65.80398559570312
21,67.64470672607422,66.09671020507812
22,68.8026351928711,66.72557830810547
23,68.93785095214844,67.7414321899414
24,68.77313232421875,68.34992218017578
25,68.84196472167969,68.44309997558594
26,68.69938659667969,68.45425415039062
27,69.82044219970703,68.40226745605469
28,69.8868179321289,69.04730987548828
29,71.27339172363281,69.53577423095703
30,71.24635314941406,70.52832794189453
31,71.6692123413086,71.06377410888672
32,72.19286346435547,71.45635223388672
33,73.84004211425781,71.935302734375
34,73.12215423583984,73.14070129394531
35,73.70481872558594,73.36885833740234
36,73.35818481445312,73.64861297607422
37,74.53823852539062,73.62518310546875
38,76.12149810791016,74.29588317871094
39,76.2935791015625,75.66616821289062
40,77.92353820800781,76.44812774658203
41,76.87132263183594,77.65924835205078
42,76.54188537597656,77.62004852294922
43,77.50069427490234,77.24356842041016
44,78.35869598388672,77.70437622070312
45,77.82766723632812,78.57138061523438
46,78.10547637939453,78.66177368164062
47,78.48162078857422,78.78486633300781
48,78.25543975830078,79.1120834350586
49,75.95431518554688,79.143798828125
50,78.10301208496094,77.71265411376953
51,79.73789978027344,78.30058288574219
52,79.6223373413086,79.827880859375
53,76.09199523925781,80.41356658935547
54,75.88301849365234,78.31362915039062
55,78.38819885253906,77.044677734375
56,79.02740478515625,78.24349975585938
57,79.95177459716797,79.38874053955078
58,78.86502075195312,80.31150817871094
59,79.23959350585938,79.95916748046875
60,78.76152038574219,79.87528228759766
61,80.63192749023438,79.6113510131836
62,80.0577392578125,80.63419342041016
63,80.07746124267578,80.85844421386719
64,78.61119842529297,80.84246063232422
65,79.74970245361328,79.94486236572266
66,78.93156433105469,80.22489929199219
67,77.14494323730469,80.01099395751953
68,73.48052215576172,78.74398040771484
