Index,closing_prices,predicted_prices
0,673.25,0.0
1,665.5999755859375,0.0
2,642.3499755859375,0.0
3,647.8099975585938,0.0
4,643.2999877929688,0.0
5,663.5399780273438,0.0
6,661.27001953125,0.0
7,668.4500122070312,0.0
8,678.989990234375,0.0
9,671.1500244140625,0.0
10,675.3400268554688,0.0
11,673.260009765625,0.0
12,664.7999877929688,0.0
13,679.0599975585938,0.0
14,676.010009765625,0.0
15,666.25,0.0
16,672.6400146484375,0.0
17,669.8300170898438,0.0
18,677.3300170898438,0.0
19,664.7899780273438,0.0
20,662.3200073242188,0.0
21,640.1500244140625,0.0
22,657.9099731445312,0.0
23,658.6400146484375,0.0
24,675.77001953125,0.0
25,670.6500244140625,0.0
26,664.1400146484375,0.0
27,664.510009765625,0.0
28,663.1500244140625,0.0
29,663.7000122070312,0.0
30,662.7899780273438,0.0
31,675.2000122070312,0.0
32,693.969970703125,0.0
33,689.0700073242188,0.0
34,675.8900146484375,0.0
35,636.989990234375,0.0
36,633.7899780273438,0.0
37,632.6500244140625,0.0
38,607.9400024414062,0.0
39,607.0499877929688,0.0
40,617.739990234375,0.0
41,617.8900146484375,0.0
42,581.8099975585938,0.0
43,593.0,0.0
44,570.1799926757812,0.0
45,574.47998046875,0.0
46,571.77001953125,0.0
47,575.02001953125,0.0
48,596.3800048828125,0.0
49,596.530029296875,0.0
50,601.25,0.0
51,583.3499755859375,0.0
52,635.3499755859375,0.0
53,587.0,0.0
54,574.8099975585938,0.0
55,552.0999755859375,0.0
56,531.0700073242188,0.0
57,536.260009765625,0.0
58,502.1300048828125,0.0
59,488.1000061035156,0.0
60,482.07000732421875,0.0
61,490.4800109863281,0.0
62,503.82000732421875,0.0
63,507.0799865722656,0.0
64,521.0999755859375,0.0
65,534.0999755859375,0.0
66,525.0,0.0
67,534.9000244140625,0.0
68,559.5,0.0
69,552.9400024414062,0.0
70,554.0399780273438,0.0
71,555.1500244140625,0.0
72,555.22998046875,0.0
73,552.52001953125,0.0
74,579.0399780273438,0.0
75,580.2100219726562,0.0
76,577.489990234375,0.0
77,575.1400146484375,0.0
78,562.7999877929688,0.0
79,560.260009765625,0.0
80,559.469970703125,0.0
81,558.9299926757812,0.0
82,569.6099853515625,0.0
83,573.3699951171875,0.0
84,577.02001953125,0.0
85,574.27001953125,0.0
86,559.4400024414062,0.0
87,552.0800170898438,0.0
88,553.97998046875,0.0
89,560.47998046875,0.0
90,569.6300048828125,0.0
91,582.9500122070312,0.0
92,579.8699951171875,0.0
93,593.8599853515625,0.0
94,598.6900024414062,0.0
95,593.6400146484375,0.0
96,598.5,0.0
97,593.1900024414062,0.0
98,586.1400146484375,0.0
99,602.0800170898438,0.0
100,591.4299926757812,0.0
101,594.5999755859375,0.0
102,595.9299926757812,0.0
103,603.1699829101562,0.0
104,614.8200073242188,0.0
105,620.75,0.0
106,625.8900146484375,0.0
107,635.3499755859375,0.0
108,627.9000244140625,0.0
109,632.989990234375,0.0
110,631.0,0.0
111,620.5,0.0
112,626.2000122070312,0.0
113,616.8800048828125,0.0
114,606.5700073242188,0.0
115,602.0,0.0
116,659.5900268554688,0.0
117,683.8499755859375,0.0
118,671.3200073242188,0.0
119,670.9000244140625,0.0
120,659.0900268554688,0.0
121,673.9500122070312,0.0
122,679.75,0.0
123,703.0700073242188,0.0
124,713.22998046875,0.0
125,717.9299926757812,0.0
126,709.9199829101562,0.0
127,710.6599731445312,0.0
128,695.27001953125,0.0
129,697.4500122070312,0.0
130,698.52001953125,0.0
131,702.7999877929688,0.0
132,696.75,0.0
133,704.2000122070312,0.0
134,708.3499755859375,0.0
135,714.9099731445312,0.0
136,712.239990234375,0.0
137,722.7899780273438,0.0
138,719.4400024414062,0.0
139,728.239990234375,0.0
140,725.5399780273438,0.0
141,726.72998046875,0.0
142,723.739990234375,0.0
143,726.6400146484375,0.0
144,727.6500244140625,0.0
145,717.9099731445312,0.0
146,715.239990234375,0.0
147,719.2999877929688,0.0
148,714.260009765625,0.0
149,717.510009765625,0.0
150,706.3900146484375,0.0
151,714.010009765625,0.0
152,715.8200073242188,0.0
153,710.5999755859375,0.0
154,722.0800170898438,0.0
155,698.9600219726562,0.0
156,691.3599853515625,0.0
157,707.9500122070312,0.0
158,715.5999755859375,0.0
159,715.6199951171875,0.0
160,725.6799926757812,0.0
161,728.0999755859375,0.0
162,737.6099853515625,0.0
163,736.5700073242188,0.0
164,745.8099975585938,0.0
165,753.780029296875,0.0
166,748.2100219726562,0.0
167,742.6300048828125,0.0
168,741.2000122070312,0.0
169,735.4400024414062,0.0
170,736.0700073242188,0.0
171,739.9500122070312,0.0
172,745.719970703125,0.0
173,744.4299926757812,0.0
174,744.8599853515625,0.0
175,739.6099853515625,0.0
176,735.5900268554688,0.0
177,736.6699829101562,0.0
178,752.6099853515625,0.0
179,758.8099975585938,0.0
180,767.739990234375,0.0
181,760.5800170898438,0.0
182,754.6400146484375,0.0
183,760.77001953125,0.0
184,765.97998046875,0.0
185,766.5599975585938,0.0
186,768.3099975585938,0.0
187,768.5599975585938,0.0
188,771.239990234375,0.0
189,772.5599975585938,0.0
190,768.489990234375,0.0
191,764.0399780273438,0.0
192,764.6300048828125,0.0
193,764.4600219726562,0.0
194,757.3099975585938,0.0
195,759.47998046875,0.0
196,762.4500122070312,0.0
197,757.25,0.0
198,759.219970703125,0.0
199,769.0,0.0
200,771.2899780273438,0.0
201,767.5800170898438,0.0
202,769.1599731445312,0.0
203,770.6199951171875,0.0
204,772.4400024414062,0.0
205,788.8699951171875,0.0
206,784.47998046875,0.0
207,784.0599975585938,0.0
208,760.1400146484375,0.0
209,771.489990234375,0.0
210,761.010009765625,0.0
211,761.0900268554688,0.0
212,769.6900024414062,0.0
213,778.52001953125,0.0
214,775.0999755859375,0.0
215,780.219970703125,0.0
216,789.739990234375,0.0
217,804.7000122070312,0.0
218,805.75,0.0
219,799.1599731445312,0.0
220,816.1099853515625,0.0
221,828.719970703125,0.0
222,829.0499877929688,0.0
223,837.3099975585938,0.0
224,836.739990234375,0.0
225,834.030029296875,0.0
226,844.3599853515625,0.0
227,841.6599731445312,0.0
228,839.4299926757812,0.0
229,841.7100219726562,0.0
230,831.0,0.0
231,834.0900268554688,0.0
232,829.280029296875,0.0
233,822.9600219726562,0.0
234,812.9500122070312,0.0
235,817.6500244140625,0.0
236,817.6900024414062,0.0
237,810.3200073242188,0.0
238,818.989990234375,0.0
239,838.0900268554688,0.0
