Index,closing_prices,predicted_prices
0,26.585155487060547,0.0
1,25.80864143371582,0.0
2,26.231359481811523,0.0
3,26.11878776550293,0.0
4,26.94584083557129,0.0
5,27.288148880004883,0.0
6,27.407615661621094,0.0
7,27.051517486572266,0.0
8,27.31112289428711,0.0
9,27.1158447265625,0.0
10,27.065305709838867,0.0
11,27.177871704101562,0.0
12,26.957326889038086,0.0
13,26.713804244995117,0.0
14,26.4656925201416,0.0
15,27.3455810546875,0.0
16,27.17328453063965,0.0
17,27.161794662475586,0.0
18,26.562177658081055,0.0
19,26.688533782958984,0.0
20,26.001623153686523,0.0
21,25.840808868408203,0.0
22,25.38362693786621,0.0
23,25.57890510559082,0.0
24,25.03672981262207,0.0
25,24.359006881713867,0.0
26,24.65766143798828,0.0
27,24.634689331054688,0.0
28,24.951725006103516,0.0
29,24.8184757232666,0.0
30,24.540494918823242,0.0
31,24.98158836364746,0.0
32,24.65536117553711,0.0
33,24.182106018066406,0.0
34,24.202783584594727,0.0
35,23.59627914428711,0.0
36,23.13450813293457,0.0
37,22.15812110900879,0.0
38,22.27529525756836,0.0
39,22.63597869873047,0.0
40,22.964500427246094,0.0
41,22.374074935913086,0.0
42,22.863412857055664,0.0
43,22.314340591430664,0.0
44,22.206371307373047,0.0
45,22.236236572265625,0.0
46,22.12366485595703,0.0
47,23.299917221069336,0.0
48,22.84503936767578,0.0
49,22.971391677856445,0.0
50,21.462018966674805,0.0
51,21.61594581604004,0.0
52,22.36258888244629,0.0
53,22.15353012084961,0.0
54,21.70554542541504,0.0
55,22.135150909423828,0.0
56,22.313005447387695,0.0
57,21.71706771850586,0.0
58,21.945741653442383,0.0
59,21.941125869750977,0.0
60,21.774816513061523,0.0
61,21.643157958984375,0.0
62,21.71014404296875,0.0
63,22.322242736816406,0.0
64,22.664104461669922,0.0
65,22.23447036743164,0.0
66,22.18365478515625,0.0
67,22.377683639526367,0.0
68,21.871828079223633,0.0
69,22.1975154876709,0.0
70,22.349964141845703,0.0
71,22.38460922241211,0.0
72,22.333799362182617,0.0
73,23.22077751159668,0.0
74,23.271589279174805,0.0
75,23.44482421875,0.0
76,23.793609619140625,0.0
77,23.53029441833496,0.0
78,23.33626365661621,0.0
79,23.357053756713867,0.0
80,23.368602752685547,0.0
81,23.62037467956543,0.0
82,23.68042755126953,0.0
83,24.1562557220459,0.0
84,24.477323532104492,0.0
85,24.438053131103516,0.0
86,24.465770721435547,0.0
87,24.46346664428711,0.0
88,24.65056037902832,0.0
89,24.514280319213867,0.0
90,24.40802764892578,0.0
91,24.297149658203125,0.0
92,24.87230110168457,0.0
93,25.306554794311523,0.0
94,25.174894332885742,0.0
95,25.405874252319336,0.0
96,25.666887283325195,0.0
97,25.364299774169922,0.0
98,25.629934310913086,0.0
99,25.07094955444336,0.0
100,25.09866714477539,0.0
101,25.181821823120117,0.0
102,25.509822845458984,0.0
103,25.87939453125,0.0
104,25.89324951171875,0.0
105,25.3735408782959,0.0
106,24.826107025146484,0.0
107,24.694446563720703,0.0
108,24.74526023864746,0.0
109,24.477323532104492,0.0
110,24.410341262817383,0.0
111,24.271747589111328,0.0
112,24.103124618530273,0.0
113,22.594804763793945,0.0
114,21.90416717529297,0.0
115,21.652395248413086,0.0
116,21.629297256469727,0.0
117,21.985010147094727,0.0
118,21.756336212158203,0.0
119,21.668031692504883,0.0
120,21.547183990478516,0.0
121,21.563451766967773,0.0
122,21.709856033325195,0.0
123,21.498384475708008,0.0
124,20.99409294128418,0.0
125,21.035926818847656,0.0
126,21.816757202148438,0.0
127,21.72612762451172,0.0
128,21.974781036376953,0.0
129,21.8911190032959,0.0
130,22.128158569335938,0.0
131,22.409351348876953,0.0
132,22.750967025756836,0.0
133,23.150678634643555,0.0
134,23.33426284790039,0.0
135,23.32032012939453,0.0
136,23.206449508666992,0.0
137,22.881107330322266,0.0
138,22.709138870239258,0.0
139,22.755613327026367,0.0
140,22.92060661315918,0.0
141,23.013566970825195,0.0
142,22.99264907836914,0.0
143,23.157649993896484,0.0
144,22.967090606689453,0.0
145,22.620824813842773,0.0
146,22.648712158203125,0.0
147,22.574350357055664,0.0
148,22.669633865356445,0.0
149,22.153724670410156,0.0
150,22.10027503967285,0.0
151,22.28850746154785,0.0
152,22.204853057861328,0.0
153,22.332664489746094,0.0
154,21.70521354675293,0.0
155,21.38916015625,0.0
156,21.74936294555664,0.0
157,21.93759536743164,0.0
158,22.216468811035156,0.0
159,22.28386116027832,0.0
160,22.0747127532959,0.0
161,22.200197219848633,0.0
162,22.295480728149414,0.0
163,22.467453002929688,0.0
164,22.53717041015625,0.0
165,22.63941764831543,0.0
166,22.511608123779297,0.0
167,22.95779800415039,0.0
168,22.955469131469727,0.0
169,23.199478149414062,0.0
170,23.208770751953125,0.0
171,23.229690551757812,0.0
172,23.106523513793945,0.0
173,22.927587509155273,0.0
174,22.620824813842773,0.0
175,22.46512794494629,0.0
176,23.924531936645508,0.0
177,24.247554779052734,0.0
178,24.217342376708984,0.0
179,24.644941329956055,0.0
180,24.28009033203125,0.0
181,24.584516525268555,0.0
182,24.73639488220215,0.0
183,25.112567901611328,0.0
184,25.320512771606445,0.0
185,25.423316955566406,0.0
186,25.234066009521484,0.0
187,25.217708587646484,0.0
188,25.276123046875,0.0
189,25.57986831665039,0.0
190,25.556501388549805,0.0
191,25.519113540649414,0.0
192,25.486406326293945,0.0
193,25.55183219909668,0.0
194,25.353221893310547,0.0
